n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,1
74,6x6_2,random,6,26.367388,4863,4863,1,,L,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,K,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,C,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,1
74,6x6_2,random,6,26.367388,4863,4863,1,,D,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,G,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,E,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,F,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,I,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,J,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,H,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
74,6x6_2,random,6,26.367388,4863,4863,1,,X,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,-1
74,6x6_2,random,6,26.367388,4863,4863,1,,B,1
74,6x6_2,random,6,26.367388,4863,4863,1,,A,1
